# Variable: rate
# Sample shape: (10L, 111L)
# Date: 2016-01-20 09:36:31.724000
2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00
2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00
2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00
2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00
2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00
2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00
2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00,1.029471844548687454e+00
2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01
2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01,8.954074941122260878e-01
2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,2.526323619236233498e+00,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01,9.382905024139421846e-01
